Dstat 0.7.0 CSV output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,,,,,,,,,,,,,,,,
Host:,server.local,,,,User:,root,,,,,,,,,,,,,,,,,,,,,,,,
Cmdline:,dstat -Tcdilmnprsy --proc-count --output /tmp/dstat_Tcdilmnprsy_proc_server.local_20180317_214611.csv 1 86400,,,,Date:,17 Mar 2018 21:46:11 GMT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epoch,total cpu usage,,,,,,dsk/total,,interrupts,,,load avg,,,memory usage,,,,net/total,,procs,,,io/total,,swap,,system,,procs
1521324521.489,52.912,6.862,37.834,1.196,0,1.196,0,9517568,1646,1714,1385,23.7,24.92,23.78,23660744704,7258112,242620084224,4503998464,44319038,59184115,9,0,0,0,515,0,34357637120,86396,143096,1713
1521324522.489,27.324,4.46,68.028,0,0,0.188,8192,14385152,294,295,470,23.7,24.92,23.78,21843128320,7258112,242621792256,6319906816,5782948,3377511,16,0,0,2,420,0,34357637120,33336,71954,1713
1521324523.489,35.431,9.755,44.493,8.339,0,1.982,24576,172987392,2087,2441,1500,23.7,24.92,23.78,16912158720,7258112,242613182464,11259486208,134158941,173310492,9,7,0,6,3164,0,34357637120,94656,101562,1617
1521324524.489,28.98,1.79,52.119,16.735,0.031,0.345,40960,104079360,588,620,430,23.7,24.92,23.78,15879864320,7258112,242615083008,12289880064,5980559,5133712,9,6,16,3,2113,0,34357637120,38180,56910,1617
1521324525.489,31.589,1.41,54.998,11.846,0,0.157,1015808,117535744,167,279,213,22.84,24.72,23.72,15574437888,7258112,242624675840,12585713664,7963269,4612625,10,10,80,11,1885,0,34357637120,27246,25100,1617
1521324526.489,33.91,8.651,46.618,10.035,0,0.786,8155136,133323776,1041,1595,929,22.84,24.72,23.72,15938764800,7258112,242625482752,12220579840,67438360,27488178,9,1,80,84,1673,0,34357637120,60190,135917,1657
1521324527.489,30.615,5.803,62.892,0.502,0,0.188,4096,1797632,302,365,242,22.84,24.72,23.72,15930494976,7266304,242608959488,12245364736,11271823,10619580,10,0,0,1,67,0,34357637120,28096,61115,1657
1521324528.489,25.07,0.094,74.836,0,0,0,0,0,0,22,2,22.84,24.72,23.72,15932153856,7266304,242609156096,12243509248,26938,1184642,13,0,0,0,0,0,34357637120,13281,11668,1657
1521324529.489,33.281,11.146,53.841,0.063,0,1.669,786432,8470528,1843,1812,1426,22.84,24.72,23.72,16207261696,7266304,242610216960,11967340544,102070808,137045364,13,0,96,18,150,0,34357637120,90983,171079,1673
1521324530.489,63.5,15.428,19.881,0,0,1.192,0,0,469,545,573,21.73,24.46,23.64,21532733440,7266304,242611236864,6640848896,347062625,66970936,31,0,70,0,0,0,34357637120,62537,49355,1681
1521324531.489,41.132,16.345,35.251,6.418,0,0.854,1282048,240970752,1045,1057,736,21.73,24.46,23.64,23057117184,7266304,242613424128,5114277888,39437323,46770543,9,13,91,39,2049,0,34357637120,72200,170090,1713
1521324532.489,37.374,11.524,34.918,14.389,0,1.795,1118208,220518912,2106,2162,1669,21.73,24.46,23.64,23030718464,7266304,242605191168,5148909568,55508982,40962600,27,5,16,32,1434,0,34357637120,101081,216793,1681
1521324533.489,33.164,8.656,46.449,10.78,0,0.951,8982528,126751232,1798,1829,1436,21.73,24.46,23.64,23241420800,7274496,242614628352,4928761856,34041102,26348952,9,6,57,126,943,0,34357637120,81637,196667,1695
1521324534.489,26.417,8.564,63.13,1.385,0,0.504,4136960,15392256,814,959,784,21.73,24.46,23.64,22736187392,7274496,242615279616,5433344000,17811283,19324126,28,0,55,57,511,0,34357637120,54244,143768,1641
1521324535.488,37.334,11.241,49.272,0.032,0,2.122,65536,5921792,2615,2445,2061,20.55,24.17,23.56,22921789440,7274496,242618404864,5244616704,138297307,173427828,8,0,80,2,326,0,34357637120,113457,207281,1665
1521324536.489,29.539,3.293,66.761,0.031,0,0.376,0,7705600,696,624,524,20.55,24.17,23.56,22885224448,7274496,242619437056,5280149504,12101473,10580387,16,0,192,0,232,0,34357637120,40375,89132,1729
1521324537.489,36.554,9.629,51.948,0.729,0,1.14,7274496,12221440,1958,1896,1486,20.55,24.17,23.56,23162703872,7274496,242600747008,5021360128,26349639,24260605,30,0,80,63,135,0,34357637120,90554,230556,1753
1521324538.489,39.48,14.567,44.018,0.381,0.032,1.523,1585152,32053760,2458,2368,1931,20.55,24.17,23.56,23133962240,7274496,242594603008,5056245760,33384818,31789026,32,0,48,22,696,0,34357637120,111901,313972,1729
1521324539.489,34.314,8.349,54.807,0.348,0,2.182,20480,48389632,2224,2161,1917,20.55,24.17,23.56,22931755008,7282688,242595794944,5257252864,135171084,182976741,11,0,48,5,1158,0,34357637120,103067,202284,1713
1521324540.489,30.925,8.015,60.019,0.126,0,0.915,0,8256000,1558,1431,1328,19.55,23.9,23.47,23064051712,7282688,242595966976,5124784128,19515915,21115906,19,0,112,0,277,0,34357637120,73260,179276,1745
1521324541.489,39.294,10.596,48.723,0,0,1.388,4096,9089536,1890,1802,1480,19.55,23.9,23.47,23081963520,7282688,242589315072,5113524224,23913863,26512912,24,0,64,1,330,0,34357637120,94075,220737,1737
1521324542.489,45.371,25.371,26.13,0.221,0,2.907,1183744,24261120,3253,3420,2812,19.55,23.9,23.47,19944357888,7282688,242590375936,8250068992,138319661,113072492,22,0,308,32,592,0,34357637120,146300,255364,1858
1521324543.489,39.956,19.615,38.819,0.126,0,1.485,3346432,15546880,2020,1941,1696,19.55,23.9,23.47,18303172608,7282688,242597421056,9884209152,39761023,35070094,28,0,798,102,576,0,34357637120,102371,197442,2114
1521324544.489,41.375,14.664,41.911,0.063,0,1.987,8192,68199424,2019,1900,1460,19.55,23.9,23.47,18891137024,7282688,242593796096,9299869696,135587066,160397883,8,0,1244,2,1221,0,34357637120,99446,128801,2728
1521324545.489,42.749,12.106,43.19,0.158,0,1.797,7143424,2596352,2036,2085,1697,19.58,23.84,23.45,19210330112,7290880,242600517632,8973946880,36210142,27987698,70,0,194,160,90,0,34357637120,101264,195815,2795
1521324546.489,39.74,20.837,36.029,0.761,0,2.632,13983744,33530880,3032,2890,2429,19.58,23.84,23.45,19689684992,7290880,242619568128,8475541504,55846400,39728439,38,3,48,154,1498,0,34357637120,135467,309028,2769
1521324547.489,40.07,12.227,42.889,2.756,0,2.059,131072,12610048,2815,2472,2370,19.58,23.84,23.45,19013849088,7290880,242622001152,9148944384,37949084,37188783,28,0,48,3,506,0,34357637120,121772,275495,2689
1521324548.489,34.24,10.718,54.031,0.032,0,0.98,0,3136000,1757,1728,1463,19.58,23.84,23.45,18700943360,7290880,242626863104,9456988160,38243655,23985852,8,0,16,0,136,0,34357637120,83762,197953,2641
1521324549.489,29.755,6.937,62.743,0.031,0.031,0.502,0,44723200,738,799,644,19.58,23.84,23.45,18381762560,7290880,242627088384,9775943680,17728127,16142619,27,0,143,0,1039,0,34357637120,48897,104802,2657
1521324550.489,39.702,11.66,47.117,0.127,0,1.394,106496,13340160,2038,2132,1717,19.7,23.79,23.44,18766561280,7290880,242630963200,9387270144,60664629,55324439,10,0,14,4,1181,0,34357637120,99197,225285,2649
1521324551.489,45.237,20.789,29.274,1.672,0,3.028,0,5307392,2907,2821,2253,19.7,23.79,23.44,19758927872,7299072,242627141632,8398716928,166756495,212048554,9,1,275,0,186,0,34357637120,131585,195760,2769
1521324552.489,28.994,4.214,65.314,0.503,0,0.975,102400,18781696,1286,1237,1098,19.7,23.79,23.44,19724443648,7299072,242617323520,8443019264,20979623,21371364,19,3,74,4,751,0,34357637120,63537,96164,2800
1521324553.489,41.115,24.77,28.888,1.077,0,4.15,19070976,23289344,4269,4233,3577,19.7,23.79,23.44,19953467392,7299072,242636894208,8194424832,62983657,59271293,109,2,118,264,529,0,34357637120,181594,403694,2741
1521324554.489,50.253,23.606,18.695,3.897,0.032,3.517,297000960,58605568,3312,3376,2762,19.7,23.79,23.44,17966919680,7299072,242927734784,9890131968,99782787,81646212,67,2,16,1418,1320,0,34357637120,159309,272726,2068
1521324555.489,36.407,15.607,46.224,0.535,0,1.227,10457088,9294848,1639,1662,1324,20.28,23.84,23.46,15767773184,7299072,242939453440,12077559808,26616497,24579922,16,0,48,41,435,0,34357637120,79013,145183,1609
1521324556.489,34.572,4.03,59.95,0.157,0,1.291,5152768,11973120,1502,1423,1081,20.28,23.84,23.46,15898791936,7299072,242937462784,11948531712,127486179,175686039,8,0,80,64,561,0,34357637120,68855,89670,1649
1521324557.489,28.45,2.321,68.883,0.22,0,0.125,65536,4034048,247,195,234,20.28,23.84,23.46,16180633600,7307264,242928431104,11675713536,28366290,18992512,18,0,256,9,164,0,34357637120,25877,27905,1769
1521324558.489,41.193,22.342,33.386,0.222,0,2.856,1372160,30622208,3716,3761,3244,20.28,23.84,23.46,16501780480,7307264,242933616640,11349381120,66247699,55623285,39,0,32,29,401,0,34357637120,158066,355007,1713
1521324559.489,41.759,14.109,40.715,1.234,0,2.183,524288,92200448,3040,2862,2535,20.28,23.84,23.46,16032505856,7307264,242926862336,11825410048,40379142,31319396,24,0,64,9,1553,0,34357637120,126323,267958,1657
1521324560.489,42.979,18.669,36.767,0.032,0,1.553,262144,13813248,2395,2389,1929,19.94,23.71,23.42,15806066688,7307264,242926579712,12052131840,74335555,68049115,17,0,32,8,366,0,34357637120,111395,256961,1601
1521324561.489,32.026,8.563,58.25,0.031,0,1.129,0,7868416,1830,1749,1498,19.94,23.71,23.42,15819550720,7307264,242941100032,12024127488,20734287,17677203,10,0,80,0,383,0,34357637120,79561,180080,1625
1521324562.489,30.808,10.28,57.938,0,0,0.975,0,165888,1589,1467,1359,19.94,23.71,23.42,15666233344,7307264,242943934464,12174610432,12226713,10430552,9,0,32,0,25,0,34357637120,72276,151627,1617
1521324563.489,33.573,3.285,63.016,0,0,0.125,16384,287232,83,110,4,19.94,23.71,23.42,16388231168,7315456,242869026816,11527512064,36736840,1644947,47,0,48,4,63,0,34357637120,21311,19884,1641
1521324564.489,40.322,12.516,36.948,8.165,0.032,2.018,32768,74271744,2068,2119,1475,19.94,23.71,23.42,17011609600,7315456,242877829120,10895331328,126347822,174508380,9,1,288,1,1739,0,34357637120,94291,149060,1769
1521324565.489,30.621,5.014,58.341,5.172,0,0.851,106496,47230976,1308,1318,1271,19.06,23.47,23.34,16792104960,7315456,242880811008,11111854080,25975338,16982232,27,2,111,11,1160,0,34357637120,71500,116998,1801
1521324566.489,41.516,23.279,28.386,3.298,0,3.52,12808192,31739392,3962,3801,3197,19.06,23.47,23.34,16808677376,7315456,242904395776,11071696896,55030093,49158640,108,0,97,243,237,0,34357637120,168575,351300,1753
1521324567.489,49.525,17.532,29.114,1.203,0,2.627,10629120,17825792,3013,2788,2352,19.06,23.47,23.34,16405979136,7315456,242925879296,11452911616,93826726,76099472,27,0,77,166,555,0,34357637120,131019,227727,1656
1521324568.489,51.342,16.546,30.186,0.189,0,1.737,10387456,5209600,2476,2310,1981,19.06,23.47,23.34,16520617984,7315456,242927017984,11337134080,55625141,52172162,30,0,21,102,166,0,34357637120,120357,232225,1642
1521324569.489,34.236,9.827,52.315,2.016,0,1.606,425984,43800576,2609,2644,2186,19.06,23.47,23.34,15818272768,7323648,242930610176,12035878912,21036480,18065369,8,0,2,12,651,0,34357637120,104257,223918,1579
1521324570.489,38.457,6.142,53.165,0.031,0,2.205,8192,19650560,2121,2007,1604,20.1,23.61,23.39,15695781888,7323648,242926596096,12162383872,148117494,188629006,8,0,48,2,555,0,34357637120,91223,113715,1571
1521324571.489,26.065,1.159,72.744,0,0,0.031,0,694784,42,84,24,20.1,23.61,23.39,15622594560,7323648,242918567936,12243599360,3550314,4681023,18,0,16,0,23,0,34357637120,16019,25195,1571
1521324572.489,30.854,7.595,60.637,0.189,0,0.725,2891776,10375680,1152,1179,1043,20.1,23.61,23.39,15911006208,7323648,242935795712,11937959936,14812283,12074396,40,0,130,51,274,0,34357637120,59455,135066,1639
1521324573.489,37.536,10.458,41.39,9.415,0,1.201,275587072,11707392,1759,1667,1373,20.1,23.61,23.39,16047915008,7323648,243235049472,11501797376,38340246,37556575,10,15,238,2494,209,0,34357637120,84329,161902,1699
1521324574.489,50.489,16.998,21.886,7.632,0,2.996,330162176,87691264,3137,3065,2479,20.1,23.61,23.39,16779137024,7323648,243548971008,10456653824,59395617,47085758,71,4,48,2275,1273,0,34357637120,146585,197857,1691
1521324575.489,38.104,6.529,41.525,12.586,0,1.255,187666432,48505344,1549,1704,1354,20.41,23.61,23.39,16452231168,7331840,243714605056,10617917440,34332881,32358740,9,7,16,1184,1156,0,34357637120,78144,108279,1651
1521324576.489,37.319,8.999,42.448,10.573,0,0.661,98037760,26570240,1011,1028,860,20.41,23.61,23.39,15496560640,7331840,243793420288,11494772736,38170023,35235132,29,7,38,698,1805,0,34357637120,59988,117467,1556
1521324577.489,33.144,9.776,45.632,10.218,0,1.23,57528320,19632640,2000,1910,1535,20.41,23.61,23.39,15513505792,7331840,243800883200,11470364672,36468711,27409723,11,8,34,819,163,0,34357637120,81688,167681,1563
1521324578.489,31.426,11.413,46.728,9.105,0,1.328,118530048,21058560,2242,2218,1748,20.41,23.61,23.39,15616507904,7331840,243923636224,11244609536,59368384,50774429,18,7,12,1292,124,0,34357637120,94688,217448,1570
1521324579.489,34.311,3.28,54.21,7.096,0,1.104,60817408,35682304,1346,1314,975,20.41,23.61,23.39,15679533056,7331840,243987042304,11118178304,138629422,173894062,8,4,4,644,537,0,34357637120,62510,60299,1571
1521324580.489,28.119,6.332,59.216,5.925,0,0.408,43712512,76584448,552,665,522,19.74,23.42,23.33,16039460864,7340032,244021608448,10723676160,19548879,25619159,54,0,144,453,1144,0,34357637120,41722,91048,1625
1521324581.489,41.732,12.472,43.024,0.945,0,1.827,16384,17697280,2276,2233,1802,19.74,23.42,23.33,15831678976,7340032,244055465984,10897600512,73243554,71889522,27,1,240,3,1299,0,34357637120,101631,199003,1673
1521324582.489,32.354,8.088,58.136,0.442,0.032,0.948,8192,10281984,1633,1754,1385,19.74,23.42,23.33,15918612480,7340032,244067364864,10798768128,33982677,23353638,9,0,16,2,187,0,34357637120,75140,200894,1665
1521324583.489,46.816,14.849,36.255,0.095,0,1.986,3117056,13344256,2104,1978,1641,19.74,23.42,23.33,16498917376,7340032,244041932800,10243895296,30314318,27980837,30,0,80,41,244,0,34357637120,101465,188460,1665
1521324584.489,49.309,4.871,33.092,11.219,0,1.508,45391872,65950208,1161,1448,767,19.74,23.42,23.33,16844623872,7340032,244101554176,9838567424,153638847,205171708,9,14,64,473,1266,0,34357637120,68666,57762,1681
1521324585.489,28.32,4.657,51.133,15.387,0,0.503,54493184,109453824,814,1056,651,20.64,23.55,23.37,16915574784,7340032,244177424384,9691746304,85244955,55852259,9,8,16,579,1573,0,34357637120,48463,82672,1689
1521324586.489,34.087,3.424,46.183,15.991,0,0.314,72544256,77067264,579,954,377,20.64,23.55,23.37,16727048192,7348224,244254318592,9803370496,104100224,95028382,18,6,68,808,501,0,34357637120,39936,49876,1715
1521324587.489,38.169,12.48,40.513,7.697,0,1.14,85360640,32603136,1616,1779,923,20.64,23.55,23.37,16505188352,7348224,244446011392,9833537536,261666514,227491919,12,2,124,970,302,0,34357637120,74191,153894,1721
1521324588.489,27.595,3.606,66.322,2.352,0,0.125,16773120,48733696,209,280,111,20.64,23.55,23.37,16371036160,7348224,244476407808,9937293312,38057163,23616574,26,0,48,233,310,0,34357637120,24583,33426,1705
1521324589.489,35.11,17.76,45.016,0.032,0,2.082,4096,45587456,2599,2556,2475,20.64,23.55,23.37,16617992192,7348224,244466941952,9699803136,53299411,58375672,29,0,136,1,1310,0,34357637120,114864,203325,1757
1521324590.489,40.095,13.238,43.619,1.016,0,2.032,331776,85543424,3196,3198,2528,22.03,23.79,23.45,15848296448,7348224,244499480576,10436960256,84924202,110592879,9,0,56,18,1419,0,34357637120,123628,264555,1697
1521324591.489,44.224,17.092,37.236,0.031,0,1.416,8192,30531584,1913,1817,1488,22.03,23.79,23.45,17010561024,7348224,244486410240,9287766016,76142219,21745067,46,0,16,2,551,0,34357637120,92811,184339,1705
1521324592.488,40.442,6.477,51.564,0,0,1.517,0,1316864,1751,1911,1209,22.03,23.79,23.45,16943562752,7356416,244498051072,9343115264,143881455,179674016,21,0,32,0,39,0,34357637120,79481,117382,1713
1521324593.489,34.152,6.49,58.129,0,0,1.229,0,4953088,1602,1616,1404,22.03,23.79,23.45,16942137344,7356416,244499755008,9342836736,27118210,18268516,17,0,192,0,253,0,34357637120,77802,143474,1809
1521324594.489,39.754,14.124,43.569,0.662,0,1.892,6254592,18974720,2497,2472,2041,22.03,23.79,23.45,16131100672,7356416,244511174656,10142453760,35368011,32252608,14,0,176,134,356,0,34357637120,112066,241438,1769
1521324595.489,38.647,20.864,36.774,0.762,0.032,2.922,3813376,60017664,3431,3352,2858,25.71,24.52,23.69,16158257152,7356416,244515655680,10110816256,56468631,40896670,22,1,49,88,1192,0,34357637120,144968,341316,1721
1521324596.489,63.753,19.267,15.132,0.125,0,1.723,20480,40818688,1324,1400,1179,25.71,24.52,23.69,20343975936,7356416,244518744064,5922009088,263861858,39070684,67,0,33,5,764,0,34357637120,93533,123700,1707
1521324597.489,51.211,16.42,30.387,0.063,0,1.919,2949120,2039296,1466,1154,914,25.71,24.52,23.69,22865858560,7356416,244523175936,3395694592,191056104,127525520,13,0,54,57,98,0,34357637120,80804,93025,1734
1521324598.489,41.455,8.028,48.385,1.725,0,0.408,958464,3343360,427,509,604,25.71,24.52,23.69,24089628672,7364608,244527456256,2167635968,81293633,13774655,33,0,241,34,154,0,34357637120,44054,66858,1855
1521324599.489,79.987,12.935,5.105,0.063,0,1.91,589824,1750016,1902,2077,1572,25.71,24.52,23.69,24941477888,7364608,244531924992,1311318016,49425125,38212133,105,0,56,15,72,0,34357637120,114024,109905,1857
1521324600.489,62.429,12.461,22.121,0.283,0,2.706,14336000,17041408,2705,3157,2443,29.58,25.34,23.96,25428000768,7364608,244547784704,808935424,41082492,90648578,25,0,0,158,208,0,34357637120,134843,217527,1841
1521324601.489,34.844,6.828,47.511,9.413,0,1.404,393216,130336768,1707,2135,1347,29.58,25.34,23.96,24818167808,7364608,244549193728,1417359360,18469884,51037825,18,6,0,9,2912,0,34357637120,85724,241001,1761
1521324602.489,37.171,9.007,40.628,12.115,0,1.078,3969024,44243968,1232,1208,1276,29.58,25.34,23.96,24629219328,7368704,244536754176,1618743296,25354691,45591478,14,0,86,93,731,0,34357637120,76908,180860,1766
1521324603.489,35.43,4.267,58.786,0.095,0,1.422,126976,5136384,1615,1423,1196,29.58,25.34,23.96,24557002752,7376896,244539109376,1688596480,124177692,187512701,9,0,125,10,259,0,34357637120,78125,116786,1800
1521324604.489,32.935,6.637,59.956,0,0,0.472,0,3776512,551,573,413,29.58,25.34,23.96,25448681472,7376896,244539846656,796180480,17644632,11236195,13,0,739,0,195,0,34357637120,52881,102184,2160
1521324605.489,37.583,45.829,14.479,0.157,0,1.952,856064,6023680,1647,1414,1523,28.49,25.19,23.91,27960139776,6598656,241463746560,1361600512,27988826,22738357,60,0,1642,27,276,0,34357637120,105145,119372,2976
1521324606.489,43.992,18.277,35.219,0.127,0,2.384,974848,34910720,2811,2478,2177,28.49,25.19,23.91,28169981952,6565888,234653421568,7962116096,45337179,41383661,19,0,18,46,1359,0,34357637120,135028,298150,2967
1521324607.489,33.683,11.587,52.349,0.635,0,1.746,126976,84925952,2111,2025,1864,28.49,25.19,23.91,28023750656,6504448,228052512768,14709317632,17078863,15993345,21,0,22,18,1324,0,34357637120,110299,221979,2969
1521324608.489,36.95,22.556,31.098,7.308,0.032,2.056,7372800,115104256,2195,2046,1621,28.49,25.19,23.91,26164609024,6447104,225119096832,19501932544,38045010,40312704,24,5,48,148,3201,0,34357637120,124892,213980,2785
1521324609.489,40.171,13.496,43.236,2.276,0,0.822,6619136,4033536,1111,1097,920,28.49,25.19,23.91,26523475968,5242880,222699872256,21563494400,32762764,25862428,27,1,32,129,561,0,34357637120,90103,184598,2793
1521324610.489,46.073,14.408,28.974,7.885,0,2.66,201592832,211622912,3101,3089,2500,27.57,25.05,23.88,26183254016,4771840,218777112576,25826947072,383126818,447314290,18,3,32,2894,8789,0,34357637120,119254,202876,2753
1521324611.489,30.692,12.107,50.912,5.597,0,0.692,111767552,24613888,718,901,693,27.57,25.05,23.88,21516034048,4739072,214134521856,35136790528,46271499,45724567,30,0,80,1822,1091,0,34357637120,52537,57697,2785
1521324612.489,42.961,17.077,35.89,1.578,0,2.494,7262208,67292672,2997,3087,2563,27.57,25.05,23.88,19439202304,4673536,210990395392,40357814272,36506328,32724270,10,2,63,74,830,0,34357637120,134688,216220,2738
1521324613.489,30.939,11.09,51.638,5.451,0,0.882,958464,307278848,1070,1039,857,27.57,25.05,23.88,19215601664,4673536,210983477248,40588333056,11237480,8368177,38,6,131,28,4909,0,34357637120,67492,150171,2794
1521324614.489,32.585,11.82,40.992,12.99,0,1.612,13348864,132855296,1982,1937,1685,27.57,25.05,23.88,19644608512,4673536,211011215360,40131588096,23933179,18058191,9,11,112,159,1980,0,34357637120,93791,201239,2836
1521324615.489,37.147,11.912,38.339,11.881,0.031,0.69,57831424,35462144,803,932,571,27.12,25,23.87,19861143552,4681728,211071574016,39854686208,48108328,31943944,11,4,320,520,775,0,34357637120,56606,90177,2874
